id,sentence,label
420,이메일로 받은 공지사항을 다시 찾으려면 어떻게 해야 하나요?,5
421,공지사항을 가장 빠르게 확인할 수 있는 방법은 무엇인가요?,5
422,시험 취소 관련 공지사항은 어디에서 확인하나요?,5
423,학사 경고 관련 공지사항은 어디서 찾을 수 있나요?,5
424,방학 중 공지사항은 어떻게 전달되나요?,5
425,공지사항에서 중요한 정보는 어떻게 강조되나요?,5
426,수업 변경 관련 공지사항은 어디서 확인할 수 있나요?,5
427,학과 홈페이지에 공지사항이 게시되는 시간은 언제인가요?,5
428,공지사항을 놓쳤을 때 대처 방법은 무엇인가요?,5
429,졸업식 일정 공지사항은 언제 발표되나요?,5
430,공지사항에 포함된 링크가 작동하지 않을 때는 어떻게 하나요?,5
431,공지사항을 친구들과 공유하려면 어떻게 해야 하나요?,5
432,학교 SNS에 공지사항이 올라오나요?,5
433,공지사항을 인쇄할 수 있나요?,5
434,학사 일정 변경 공지사항은 얼마나 자주 발생하나요?,5
435,장학금 관련 공지사항은 어디에서 확인할 수 있나요?,5
436,공지사항에 포함된 문서 다운로드는 어떻게 하나요?,5
437,공지사항의 내용을 자세히 알고 싶을 때는 어떻게 해야 하나요?,5
438,공지사항이 너무 많을 때 어떻게 효율적으로 관리하나요?,5
439,공지사항은 학교 게시판에 언제 게시되나요?,5
440,공지사항의 우선순위는 어떻게 정해지나요?,5
441,공지사항을 놓쳤을 때의 불이익은 무엇인가요?,5
442,비상상황 발생 시 공지사항은 어떻게 전달되나요?,5
443,학사 공지사항을 한눈에 볼 수 있는 방법은 무엇인가요?,5
444,공지사항에 대한 학생들의 의견은 어디에 제시할 수 있나요?,5
445,공지사항에 대한 추가 정보는 어디서 얻을 수 있나요?,5
446,공지사항이 잘못 전달된 경우는 어떻게 대처하나요?,5
447,학생회에서 제공하는 공지사항은 어디에서 확인하나요?,5
448,수업 시간 변경 공지사항은 언제 확인할 수 있나요?,5
449,시험 장소 변경 공지사항은 어디에서 확인하나요?,5
450,동아리 모임 공지사항은 어떻게 확인하나요?,5
451,학교 도서관 관련 공지사항은 어디에서 확인하나요?,5
452,캠퍼스 내 시설 이용 관련 공지사항은 어디에서 확인하나요?,5
453,공지사항에 대한 피드백은 어떻게 제출하나요?,5
454,공지사항의 신뢰성을 어떻게 확인하나요?,5
455,공지사항을 이메일로 받지 못했을 때 어떻게 하나요?,5
456,공지사항이 너무 늦게 발표될 때는 어떻게 해야 하나요?,5
457,공지사항에서 제공되는 연락처가 잘못된 경우는 어떻게 하나요?,5
458,공지사항의 내용이 이해되지 않을 때는 누구에게 물어보나요?,5
459,공지사항을 모아볼 수 있는 아카이브는 어디에 있나요?,5
460,학기 중 공지사항을 가장 많이 놓치는 시기는 언제인가요?,5
461,공지사항을 빠짐없이 확인하는 팁이 있나요?,5
462,학교 관리자가 공지사항을 올리는 기준은 무엇인가요?,5
463,공지사항에 포함된 일정은 얼마나 자주 변경되나요?,5
464,공지사항의 주요 항목은 어떻게 분류되나요?,5
465,공지사항의 업데이트 빈도는 어떻게 되나요?,5
466,공지사항에서 주의해야 할 부분은 무엇인가요?,5
467,공지사항의 내용을 친구들에게 어떻게 공유하나요?,5
468,공지사항을 정기적으로 확인하는 방법은 무엇인가요?,5
469,공지사항의 내용을 잘 이해하지 못했을 때는 어떻게 하나요?,5
470,공지사항을 통해 알게 된 정보가 유효하지 않을 때는 어떻게 하나요?,5
471,공지사항의 배포 채널은 어떻게 결정되나요?,5
472,공지사항에서 중요한 정보를 놓치지 않으려면 어떻게 해야 하나요?,5
473,공지사항의 내용이 변경되었을 때는 어떻게 알 수 있나요?,5
474,공지사항을 신속하게 전달받기 위한 설정은 어떻게 하나요?,5
475,공지사항을 친구들에게 알리는 방법은 무엇인가요?,5
476,공지사항의 상세 내용을 확인하는 방법은 무엇인가요?,5
477,공지사항을 효과적으로 정리하는 방법은 무엇인가요?,5
478,공지사항의 내용이 중복될 때는 어떻게 처리하나요?,5
479,공지사항을 통해 중요한 정보를 빨리 찾는 방법은 무엇인가요?,5
480,공지사항을 놓쳤을 때 복구할 방법이 있나요?,5
481,공지사항의 우선순위를 정하는 기준은 무엇인가요?,5
482,공지사항이 제대로 전달되지 않았을 때는 어떻게 하나요?,5
483,공지사항에서 제공되는 링크가 작동하지 않을 때는 어떻게 하나요?,5
484,공지사항을 통해 알게 된 정보의 유효 기간은 어떻게 되나요?,5
485,공지사항을 매일 확인해야 하는 이유는 무엇인가요?,5
486,공지사항의 중요도에 따라 분류하는 방법은 무엇인가요?,5
487,공지사항의 내용이 잘못된 경우는 어떻게 수정되나요?,5
488,공지사항을 실시간으로 확인할 수 있는 방법은 무엇인가요?,5
489,공지사항의 내용이 변경되었을 때 즉시 알림을 받으려면 어떻게 하나요?,5
490,공지사항을 체계적으로 관리하는 방법은 무엇인가요?,5
491,공지사항의 내용을 반복해서 확인하는 이유는 무엇인가요?,5
492,공지사항을 통해 중요한 정보를 놓치지 않으려면 어떤 방법을 사용하나요?,5
493,공지사항의 내용을 이해하지 못했을 때 도움을 받을 수 있는 곳은 어디인가요?,5
494,공지사항을 친구들과 공유하는 방법은 무엇인가요?,5
495,공지사항에서 제공되는 정보의 출처를 확인하는 방법은 무엇인가요?,5
496,공지사항의 내용을 보관하는 가장 좋은 방법은 무엇인가요?,5
497,공지사항을 통해 알게 된 정보의 유효성을 확인하는 방법은 무엇인가요?,5
498,공지사항을 실시간으로 업데이트 받는 방법은 무엇인가요?,5
499,공지사항을 놓치지 않기 위한 팁은 무엇인가요?,5
500,오늘 홍익대학교 주변 날씨가 어떤가요?,6
501,홍익대학교 근처 날씨는 지금 어떤 상태인가요?,6
502,홍대 주변 날씨 예보 좀 알려주세요.,6
503,현재 홍익대학교 날씨 상황은 어떤가요?,6
504,홍대 앞 날씨가 궁금해요.,6
505,홍익대학교 근처 비 올 확률이 있나요?,6
506,홍대 날씨가 오늘 맑은가요?,6
507,홍대 주변 기온은 몇 도인가요?,6
508,홍익대학교 앞에 비가 오나요?,6
509,홍대 근처 오늘 날씨가 어떤가요?,6
510,홍대 날씨가 흐린가요?,6
511,홍익대학교 오늘 날씨 정보 부탁드려요.,6
512,홍대 근처 날씨가 따뜻한가요?,6
513,홍익대학교 주변 기온이 몇 도인지 알려주세요.,6
514,홍대 근처 날씨가 춥나요?,6
515,홍익대학교 오늘 날씨가 맑은가요?,6
516,홍대 앞 기온이 궁금해요.,6
517,홍대 날씨가 지금 어떤가요?,6
518,홍익대학교 주변 비가 내리고 있나요?,6
519,홍대 날씨가 오늘 좋은가요?,6
520,홍대 근처 날씨 예보 부탁드려요.,6
521,홍익대학교 날씨가 어떨지 알려주세요.,6
522,홍대 주변 오늘 날씨 정보 부탁드립니다.,6
523,홍익대학교 날씨가 지금 맑은가요?,6
524,홍대 근처 비 예보가 있나요?,6
525,홍익대학교 날씨가 흐린지 궁금해요.,6
526,홍대 날씨가 오늘 추운가요?,6
527,홍익대학교 오늘 기온이 몇 도인가요?,6
528,홍대 근처 날씨가 덥나요?,6
529,홍익대학교 날씨가 비오는지 궁금해요.,6
530,홍대 날씨가 지금 흐린가요?,6
531,홍익대학교 주변 날씨가 오늘 어떤지 알려주세요.,6
532,홍대 근처 날씨가 어떻게 변할까요?,6
533,홍익대학교 오늘 날씨 예보 좀 부탁드립니다.,6
534,홍대 날씨가 따뜻한가요?,6
535,홍익대학교 근처 날씨가 지금 어떤가요?,6
536,홍대 날씨 예보가 궁금해요.,6
537,홍익대학교 오늘 기온이 어떤가요?,6
538,홍대 근처 비 올 가능성이 있나요?,6
539,홍익대학교 날씨가 지금 좋은가요?,6
540,홍대 주변 날씨가 오늘 흐린가요?,6
541,홍익대학교 날씨가 현재 어떤 상태인지 알려주세요.,6
542,홍대 날씨가 오늘 맑은지 궁금해요.,6
543,홍대 근처 날씨 예보 좀 알려주세요.,6
544,홍익대학교 날씨가 오늘 추운지 궁금해요.,6
545,홍대 날씨가 지금 따뜻한가요?,6
546,홍익대학교 근처 날씨가 어떻게 변할지 알려주세요.,6
547,홍대 주변 날씨가 지금 흐린가요?,6
548,홍익대학교 오늘 날씨가 좋은지 알고 싶어요.,6
549,홍대 날씨가 지금 어떤 상태인가요?,6
550,홍익대학교 근처 비가 올 확률이 있나요?,6
551,홍대 날씨가 오늘 어떤지 궁금해요.,6
552,홍익대학교 날씨가 맑은지 알고 싶어요.,6
553,홍대 근처 오늘 날씨 예보 부탁드려요.,6
554,홍익대학교 날씨가 흐린지 궁금해요.,6
555,홍대 날씨가 지금 춥나요?,6
556,홍익대학교 근처 오늘 기온이 어떤가요?,6
557,홍대 주변 날씨가 지금 덥나요?,6
558,홍익대학교 오늘 비가 오는지 궁금해요.,6
559,홍대 날씨가 흐린지 알고 싶어요.,6
560,홍익대학교 오늘 날씨 정보 부탁드립니다.,6
561,홍대 근처 날씨가 어떻게 변할까요?,6
562,홍익대학교 날씨가 지금 좋은가요?,6
563,홍대 날씨가 맑은지 궁금해요.,6
564,홍익대학교 오늘 기온이 몇 도인지 알려주세요.,6
565,홍대 근처 날씨가 지금 흐린가요?,6
566,홍익대학교 날씨가 오늘 따뜻한가요?,6
567,홍대 주변 오늘 날씨가 어떤지 알려주세요.,6
568,홍익대학교 오늘 날씨가 추운지 궁금해요.,6
569,홍대 날씨가 비 올 가능성이 있나요?,6
570,홍익대학교 근처 지금 날씨가 어떤가요?,6
571,홍대 오늘 날씨 예보 좀 부탁드립니다.,6
572,홍익대학교 날씨가 흐린지 알고 싶어요.,6
573,홍대 날씨가 지금 따뜻한가요?,6
574,홍익대학교 주변 기온이 몇 도인지 궁금해요.,6
575,홍대 오늘 날씨가 맑은가요?,6
576,홍익대학교 근처 비가 내리는지 알려주세요.,6
577,홍대 날씨가 흐린지 궁금해요.,6
578,홍익대학교 오늘 날씨가 어떤가요?,6
579,홍대 주변 날씨가 지금 어떤 상태인가요?,6
580,홍익대학교 날씨 예보 좀 부탁드려요.,6
581,홍대 오늘 날씨가 따뜻한가요?,6
582,홍익대학교 근처 기온이 어떤가요?,6
583,홍대 날씨가 지금 좋은가요?,6
584,홍익대학교 오늘 날씨가 맑은지 궁금해요.,6
585,홍대 근처 비 올 확률이 있는지 알려주세요.,6
586,홍익대학교 날씨가 흐린지 알고 싶어요.,6
587,홍대 오늘 날씨가 어떤지 알려주세요.,6
588,홍익대학교 날씨가 지금 추운가요?,6
589,홍대 주변 날씨 예보 좀 부탁드립니다.,6
590,홍익대학교 날씨가 맑은지 알고 싶어요.,6
591,홍대 근처 기온이 몇 도인지 알려주세요.,6
592,홍익대학교 오늘 날씨가 따뜻한가요?,6
593,홍대 날씨가 지금 흐린가요?,6
594,홍익대학교 근처 비가 오는지 궁금해요.,6
595,홍대 오늘 날씨가 어떤가요?,6
596,홍익대학교 날씨 예보가 궁금해요.,6
597,홍대 날씨가 흐린지 알려주세요.,6
598,홍익대학교 오늘 기온이 어떤지 궁금해요.,6
599,홍대 근처 날씨가 지금 어떤가요?,6
600,도서관 열람실 좌석이 지금 얼마나 남았나요?,7
601,열람실 좌석 현황을 알려주세요.,7
602,도서관 열람실 자리가 꽉 찼나요?,7
603,열람실에 빈 좌석이 있나요?,7
604,도서관 열람실 좌석 예약이 가능한가요?,7
605,열람실 좌석이 현재 얼마나 비어 있나요?,7
606,도서관 열람실에 앉을 자리가 남아 있나요?,7
607,열람실 좌석 배치도를 볼 수 있나요?,7
608,도서관 열람실 좌석 이용률이 어떻게 되나요?,7
609,열람실 좌석이 얼마나 차있나요?,7
610,도서관 열람실에서 빈 좌석 찾기가 어려운가요?,7
611,열람실 좌석 현황을 실시간으로 확인할 수 있나요?,7
612,도서관 열람실 자리가 넉넉한가요?,7
613,열람실 좌석 예약 시스템이 있나요?,7
614,도서관 열람실 좌석 점유율이 얼마나 되나요?,7
615,열람실에 이용 가능한 좌석이 얼마나 있나요?,7
616,도서관 열람실 좌석이 지금 많이 비었나요?,7
617,열람실 좌석 상황이 궁금해요.,7
618,도서관 열람실에 자리가 부족한가요?,7
619,열람실 좌석 이용 가능 여부를 알고 싶어요.,7
620,도서관 열람실 좌석이 지금 다 찼나요?,7
621,열람실에 빈 좌석이 몇 개 있나요?,7
622,도서관 열람실 좌석을 실시간으로 확인할 수 있나요?,7
623,열람실 좌석이 얼마큼 비어 있나요?,7
624,도서관 열람실 좌석 예약이 가능한지 궁금해요.,7
625,열람실에 자리가 많이 남아 있나요?,7
626,도서관 열람실 좌석 현황을 실시간으로 볼 수 있나요?,7
627,열람실 좌석 이용 상태를 알고 싶어요.,7
628,도서관 열람실에 앉을 자리 찾기가 힘든가요?,7
629,열람실 좌석을 온라인으로 확인할 수 있나요?,7
630,도서관 열람실 좌석이 얼마나 차 있는지 알려주세요.,7
631,열람실에 빈 자리가 있나요?,7
632,도서관 열람실 좌석 이용률이 높은가요?,7
633,열람실 좌석 현황을 알 수 있는 방법이 있나요?,7
634,도서관 열람실 좌석이 지금 많이 찼나요?,7
635,열람실에 이용 가능한 자리가 있나요?,7
636,도서관 열람실 좌석 예약 시스템이 어떻게 되나요?,7
637,열람실 좌석이 얼마만큼 비어 있나요?,7
638,도서관 열람실 좌석 점유율이 높나요?,7
639,열람실에 빈 자리가 많나요?,7
640,도서관 열람실 좌석을 미리 예약할 수 있나요?,7
641,열람실 좌석 현황을 실시간으로 확인할 방법이 있나요?,7
642,도서관 열람실 좌석이 얼마나 이용되고 있나요?,7
643,열람실에 자리가 얼마나 남았는지 알려주세요.,7
644,도서관 열람실 좌석 이용 가능 여부를 알고 싶어요.,7
645,열람실 좌석이 지금 꽉 찼나요?,7
646,도서관 열람실에 빈 좌석이 얼마나 있나요?,7
647,열람실 좌석 상태를 실시간으로 볼 수 있나요?,7
648,도서관 열람실 좌석이 얼마나 비어 있나요?,7
649,열람실 좌석 현황을 알려주는 시스템이 있나요?,7
650,도서관 열람실 자리가 지금 남아 있나요?,7
651,열람실에 이용 가능한 좌석이 몇 개 있나요?,7
652,도서관 열람실 좌석을 사전 예약할 수 있나요?,7
653,열람실 좌석 점유율이 궁금해요.,7
654,도서관 열람실에 자리가 얼마나 있는지 알고 싶어요.,7
655,열람실 좌석 현황을 어디서 볼 수 있나요?,7
656,도서관 열람실 좌석이 다 찼는지 확인할 수 있나요?,7
657,열람실에 빈 좌석을 찾기가 쉬운가요?,7
658,도서관 열람실 좌석 이용 상태를 실시간으로 볼 수 있나요?,7
659,열람실 좌석이 얼마나 비어 있는지 알고 싶어요.,7
660,도서관 열람실 좌석 예약 상황을 알 수 있나요?,7
661,열람실에 자리가 얼마나 남아 있나요?,7
662,도서관 열람실 좌석 현황을 실시간으로 알 수 있는 방법이 있나요?,7
663,열람실 좌석이 얼마나 이용되고 있는지 궁금해요.,7
664,도서관 열람실에 빈 자리가 있는지 알고 싶어요.,7
665,열람실 좌석 상태를 확인할 수 있나요?,7
666,도서관 열람실 좌석이 얼마나 비어 있는지 알려주세요.,7
667,열람실 좌석 현황을 알 수 있나요?,7
668,도서관 열람실 자리가 지금 얼마나 비어 있나요?,7
669,열람실에 빈 자리가 얼마나 있는지 궁금해요.,7
670,도서관 열람실 좌석 이용률을 실시간으로 볼 수 있나요?,7
671,열람실 좌석이 얼마나 비어 있는지 알고 싶어요.,7
672,도서관 열람실 좌석 현황을 어디서 확인할 수 있나요?,7
673,열람실에 자리가 지금 얼마나 남아 있나요?,7
674,도서관 열람실 좌석 현황을 실시간으로 볼 수 있는 방법이 있나요?,7
675,열람실 좌석이 얼마나 이용되고 있는지 확인할 수 있나요?,7
676,도서관 열람실에 빈 자리가 있는지 알려주세요.,7
677,열람실 좌석 상태를 실시간으로 확인할 수 있나요?,7
678,도서관 열람실 좌석이 얼마나 비어 있는지 확인할 수 있나요?,7
679,열람실 좌석 현황을 실시간으로 알려주는 시스템이 있나요?,7
680,도서관 열람실 자리가 지금 얼마나 남아 있는지 궁금해요.,7
681,열람실에 빈 자리가 얼마나 있는지 알려주세요.,7
682,도서관 열람실 좌석 이용률을 확인할 수 있나요?,7
683,열람실 좌석이 얼마나 비어 있는지 알고 싶어요.,7
684,도서관 열람실 좌석 현황을 어디서 볼 수 있나요?,7
685,열람실에 자리가 얼마나 남아 있는지 확인할 수 있나요?,7
686,도서관 열람실 좌석 현황을 실시간으로 볼 수 있나요?,7
687,열람실 좌석이 얼마나 이용되고 있는지 알려주세요.,7
688,도서관 열람실에 빈 자리가 얼마나 있는지 알고 싶어요.,7
689,열람실 좌석 상태를 확인할 방법이 있나요?,7
690,도서관 열람실 좌석이 얼마나 비어 있는지 알려주는 시스템이 있나요?,7
691,열람실 좌석 현황을 실시간으로 알려주세요.,7
692,도서관 열람실 자리가 지금 얼마나 있는지 알고 싶어요.,7
693,열람실에 빈 자리가 얼마나 있는지 확인할 수 있나요?,7
694,도서관 열람실 좌석 이용률을 어디서 볼 수 있나요?,7
695,열람실 좌석이 얼마나 비어 있는지 확인할 방법이 있나요?,7
696,도서관 열람실 좌석 현황을 실시간으로 알 수 있나요?,7
697,열람실 좌석이 얼마나 이용되고 있는지 궁금해요.,7
698,도서관 열람실에 빈 자리가 얼마나 있는지 알려주세요.,7
699,열람실 좌석 상태를 실시간으로 알 수 있는 방법이 있나요?,7
700,홍익대학교는 언제 설립되었나요?,8
701,홍익대학교의 설립자는 누구인가요?,8
702,홍익대학교의 주요 학과는 무엇인가요?,8
703,홍익대학교의 캠퍼스는 어디에 위치해 있나요?,8
704,홍익대학교의 대표적인 학문 분야는 무엇인가요?,8
705,홍익대학교의 학부 과정은 몇 년제인가요?,8
706,홍익대학교의 대학원 프로그램은 어떤 것이 있나요?,8
707,홍익대학교의 입학 경쟁률은 어느 정도인가요?,8
708,홍익대학교의 총장은 누구인가요?,8
709,홍익대학교의 교훈은 무엇인가요?,8
710,홍익대학교의 교색은 무엇인가요?,8
711,홍익대학교의 상징물은 무엇인가요?,8
712,홍익대학교의 주요 시설은 무엇이 있나요?,8
713,홍익대학교의 국제 교류 프로그램은 어떤 것이 있나요?,8
714,홍익대학교의 기숙사 시설은 어떤가요?,8
715,홍익대학교의 동아리 활동은 어떤 것이 있나요?,8
716,홍익대학교의 도서관 규모는 얼마나 되나요?,8
717,홍익대학교의 연구소는 어떤 것이 있나요?,8
718,홍익대학교의 졸업 요건은 무엇인가요?,8
719,홍익대학교의 학비는 얼마나 되나요?,8
720,홍익대학교의 장학금 제도는 어떤 것이 있나요?,8
721,홍익대학교의 캠퍼스 문화는 어떤가요?,8
722,홍익대학교의 유명한 동문은 누구인가요?,8
723,홍익대학교는 언제 설립되었나요?,8
724,홍익대학교의 설립자는 누구인가요?,8
725,홍익대학교가 처음 설립된 장소는 어디인가요?,8
726,홍익대학교의 첫 학부는 무엇이었나요?,8
727,홍익대학교의 이름은 어떻게 지어졌나요?,8
728,홍익대학교가 종합대학으로 승격된 해는 언제인가요?,8
729,홍익대학교의 첫 총장은 누구였나요?,8
730,홍익대학교의 첫 졸업생은 몇 명이었나요?,8
731,홍익대학교의 주요 캠퍼스 확장 연혁은 어떻게 되나요?,8
732,홍익대학교가 처음으로 개설한 대학원 과정은 무엇인가요?,8
733,홍익대학교의 대표적인 건축물은 언제 건설되었나요?,8
734,홍익대학교의 학과가 처음으로 개편된 해는 언제인가요?,8
735,홍익대학교의 주요 학문 분야는 언제 생겼나요?,8
736,홍익대학교의 캠퍼스가 현재 위치로 이전한 해는 언제인가요?,8
737,홍익대학교가 국제 교류를 시작한 해는 언제인가요?,8
738,홍익대학교의 도서관은 언제 설립되었나요?,8
739,홍익대학교가 처음으로 개최한 학술 대회는 언제였나요?,8
740,홍익대학교의 주요 연구소 설립 연혁은 어떻게 되나요?,8
741,홍익대학교의 최초의 해외 캠퍼스 설립 연도는 언제인가요?,8
742,홍익대학교가 처음으로 수상한 국제적인 상은 무엇인가요?,8
743,홍익대학교의 학과가 가장 많이 개편된 해는 언제인가요?,8
744,홍익대학교가 처음으로 개설한 온라인 강의는 언제였나요?,8
745,홍익대학교의 주요 전시회 개최 연혁은 어떻게 되나요?,8
746,홍익대학교가 처음으로 주최한 국제 학술 대회는 언제인가요?,8
747,홍익대학교의 첫 외국인 학생 입학 연도는 언제인가요?,8
748,홍익대학교가 국가 프로젝트에 처음 참여한 해는 언제인가요?,8
749,홍익대학교의 주요 동아리 설립 연혁은 어떻게 되나요?,8
750,홍익대학교가 처음으로 실시한 산학 협력 프로그램은 언제였나요?,8
751,홍익대학교의 첫 졸업식은 언제 열렸나요?,8
752,홍익대학교의 최초의 박사 학위 수여자는 누구인가요?,8
753,홍익대학교의 입학 조건은 무엇인가요?,8
754,홍익대학교의 전공 선택 시기가 언제인가요?,8
755,홍익대학교의 교환학생 프로그램은 어떻게 운영되나요?,8
756,홍익대학교의 연구 활동은 어떻게 이루어지나요?,8
757,홍익대학교의 캠퍼스 내 카페는 어떤 곳이 있나요?,8
758,홍익대학교의 스포츠 팀은 어떤 것이 있나요?,8
759,홍익대학교의 취업 지원 프로그램은 어떤 것이 있나요?,8
760,홍익대학교의 학사 일정은 어떻게 되나요?,8
761,홍익대학교의 온라인 강의 시스템은 어떤가요?,8
762,홍익대학교의 학생회는 어떤 활동을 하나요?,8
763,홍익대학교의 동문회는 어떻게 운영되나요?,8
764,홍익대학교의 주차 시설은 어떻게 되어 있나요?,8
765,홍익대학교의 캠퍼스 투어는 어떻게 신청하나요?,8
766,홍익대학교의 입학 설명회는 언제 열리나요?,8
767,홍익대학교의 산학 협력 프로그램은 어떤 것이 있나요?,8
768,홍익대학교의 교내 식당 메뉴는 어떤가요?,8
769,홍익대학교의 IT 지원 센터는 어디에 있나요?,8
770,홍익대학교의 의료 서비스는 어떻게 제공되나요?,8
771,홍익대학교의 문화 행사 일정은 어디서 확인하나요?,8
772,홍익대학교의 학과별 교수진은 어떻게 구성되어 있나요?,8
773,홍익대학교의 창업 지원 프로그램은 어떤 것이 있나요?,8
774,홍익대학교의 연합 동아리는 어떤 것이 있나요?,8
775,홍익대학교의 학술지 발행 현황은 어떤가요?,8
776,홍익대학교의 전공 변경 절차는 어떻게 되나요?,8
777,홍익대학교의 학생 상담 서비스는 어디서 받나요?,8
778,홍익대학교의 자원봉사 활동은 어떤 것이 있나요?,8
779,홍익대학교의 학내 안전 정책은 어떻게 되어 있나요?,8
780,홍익대학교의 교내 미술관은 어디에 있나요?,8
781,홍익대학교의 캠퍼스 주변 맛집은 어디가 있나요?,8
782,홍익대학교의 전공별 실습실은 어떻게 되어 있나요?,8
783,홍익대학교의 학과별 커리큘럼은 어디서 확인하나요?,8
784,홍익대학교의 졸업 후 진로는 어떻게 되나요?,8
785,홍익대학교의 교내 전시회는 어떻게 열리나요?,8
786,홍익대학교의 학내 신문은 어디서 볼 수 있나요?,8
787,홍익대학교의 캠퍼스 지도는 어디서 구할 수 있나요?,8
788,홍익대학교의 주요 연구 성과는 무엇인가요?,8
789,홍익대학교의 학과별 연구실은 어떻게 운영되나요?,8
790,홍익대학교의 전공별 취업률은 어느 정도인가요?,8
791,홍익대학교의 교내 자치 규칙은 무엇인가요?,8
792,홍익대학교의 도서관 이용 시간은 어떻게 되나요?,8
793,홍익대학교의 실험실 안전 수칙은 무엇인가요?,8
794,홍익대학교의 학내 복지 시설은 어떤 것이 있나요?,8
795,홍익대학교의 국제 학생 지원 프로그램은 무엇인가요?,8
796,홍익대학교의 교내 벤처 기업은 어떤 것이 있나요?,8
797,홍익대학교의 학내 공모전은 어떻게 참여하나요?,8
798,홍익대학교의 온라인 강의 플랫폼은 무엇인가요?,8
799,홍익대학교의 교내 자치 단체는 어떤 것이 있나요?,8
800,홍익대학교의 전공별 학술 대회는 어떻게 열리나요?,8
801,홍익대학교의 연구 장비 대여 절차는 어떻게 되나요?,8
802,홍익대학교의 학내 보안 시스템은 어떻게 운영되나요?,8
803,홍익대학교의 캠퍼스 내 축제는 언제 열리나요?,8
804,홍익대학교의 교내 운동 시설은 어디에 있나요?,8
805,홍익대학교의 졸업생 네트워크는 어떻게 되어 있나요?,8
806,홍익대학교의 캠퍼스 내 자전거 대여 서비스는 있나요?,8
807,홍익대학교의 교내 공연 예술 활동은 어떤 것이 있나요?,8
808,홍익대학교의 학과별 동아리는 어떤 것이 있나요?,8
809,홍익대학교의 연구 지원 프로그램은 무엇인가요?,8
810,홍익대학교의 학내 건강 검진 서비스는 어떻게 이용하나요?,8
811,홍익대학교의 캠퍼스 내 서점은 어디에 있나요?,8
812,홍익대학교의 전공별 교수 연구 분야는 무엇인가요?,8
813,홍익대학교의 학내 포상 제도는 무엇이 있나요?,8
814,홍익대학교의 캠퍼스 내 셔틀버스는 어떻게 운행되나요?,8
815,홍익대학교의 졸업생 취업 지원은 어떻게 이루어지나요?,8
816,홍익대학교의 교내 학술 동아리는 어떤 것이 있나요?,8
817,홍익대학교의 캠퍼스 내 와이파이 사용 방법은 무엇인가요?,8
818,홍익대학교의 학내 전자 도서관 이용 방법은 무엇인가요?,8
819,홍익대학교의 전공별 학술 세미나는 어떻게 개최되나요?,8
820,홍익대학교의 캠퍼스 내 의료 시설은 어디에 있나요?,8
821,홍익대학교의 교내 오리엔테이션 프로그램은 어떻게 진행되나요?,8
822,홍익대학교의 학내 경진 대회는 어떤 것이 있나요?,8
823,홍익대학교의 캠퍼스 내 주차 요금은 어떻게 되나요?,8
824,홍익대학교의 전공별 학생회 활동은 무엇인가요?,8
825,홍익대학교의 학과별 진로 상담은 어떻게 이루어지나요?,8
826,홍익대학교의 교내 예술 작품 전시는 어떻게 이루어지나요?,8
827,홍익대학교의 학내 안전 교육은 어떻게 받나요?,8
828,홍익대학교의 캠퍼스 내 편의점은 어디에 있나요?,8
829,홍익대학교의 교내 행사 일정은 어디서 확인할 수 있나요?,8
830,학과 졸업 요건이 어떻게 되나요?,9
831,졸업하려면 몇 학점을 이수해야 하나요?,9
832,졸업 논문 제출이 필수인가요?,9
833,졸업에 필요한 필수 과목이 무엇인가요?,9
834,졸업 요건 중 외국어 능력 시험이 포함되나요?,9
835,졸업을 위해 필요한 평점은 얼마인가요?,9
836,졸업에 필요한 선택 과목은 무엇인가요?,9
837,인턴십 경험이 졸업 요건에 포함되나요?,9
838,졸업을 위해 몇 학기를 수료해야 하나요?,9
839,졸업 프로젝트가 필수인가요?,9
840,졸업을 위해 필요한 총 학점은 얼마인가요?,9
841,졸업 필수 과목 목록을 알려주세요.,9
842,졸업을 위한 학과별 세부 요건이 있나요?,9
843,졸업에 필요한 교양 과목은 무엇인가요?,9
844,졸업에 필요한 영어 성적 기준이 있나요?,9
845,졸업을 위한 필수 시험이 있나요?,9
846,졸업 요건 중 실습 과목이 포함되나요?,9
847,졸업에 필요한 봉사 활동 시간이 있나요?,9
848,졸업 논문 주제는 어떻게 정하나요?,9
849,졸업을 위해 어떤 자격증이 필요한가요?,9
850,졸업에 필요한 전공 과목은 무엇인가요?,9
851,졸업을 위해 교환학생 프로그램이 필수인가요?,9
852,졸업 요건에 포함된 필수 실험 과목이 있나요?,9
853,졸업을 위한 필수 세미나는 무엇인가요?,9
854,졸업에 필요한 평점 평균 기준이 있나요?,9
855,졸업 논문 심사 절차는 어떻게 되나요?,9
856,졸업을 위해 필수적으로 들어야 하는 과목이 몇 개인가요?,9
857,졸업 요건 중 연구 프로젝트가 포함되나요?,9
858,졸업을 위한 필수 인증서가 있나요?,9
859,졸업에 필요한 교양 과목 학점은 얼마인가요?,9
860,졸업 요건 중 필수 컴퓨터 과목이 있나요?,9
861,졸업을 위해 몇 번의 학기말 시험을 봐야 하나요?,9
862,졸업 논문 작성 기준은 무엇인가요?,9
863,졸업을 위한 총 이수 학점은 얼마인가요?,9
864,졸업에 필요한 필수 세미나가 있나요?,9
865,졸업 요건 중 해외 연수가 포함되나요?,9
866,졸업을 위해 필요한 선택 과목 학점은 얼마인가요?,9
